회사명,거래소코드,회계년도,총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출액증가율(IFRS연결),산업명,상장일,상장폐지일,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
(주)엔케이,085310,2020/12,-0.02,-0.03,-36.04,  금속가공제품 제조업; 기계 및 가구 제외,2008/01/24,,158.71,152.96,71.39,18.72,56.68,223.67,13.4,-0.25,-3.78,4.8,77.4,50.6,11.74,-0.45,-0.05,-0.13,-0.22,-0.35,0.49,0.77,0.83,11.94,3.26,5.91,61.76,30.57,111.99,0.01,0.11,-3.86,-0.23,0,0,-44.5,-29.27,48.09,-71.61,0,867.23,,-3.92,63.82,0.65,1.21,1.17,1.29,,,,,,3452.07,,,,2.46,8.45,44.28,4.98,139.72,-39.72,-1.03
(주)엘에스,006260,2015/12,-0.73,-4.19,-8.14,  전문 서비스업,1977/06/30,,132.35,93.47,17.17,13.18,234.56,1430.19,47.59,1.84,1.13,3.11,154.12,53.93,13.48,2.72,-0.73,2.85,2.69,9.09,0.99,3.34,2.15,6.19,4.54,10.15,35.95,58.92,80.47,0.01,1.73,-4.4,-4.26,0,-3553,-3.24,-3.8,-4.89,-5.84,-27.04,310551.21,,8445.81,29.89,1.05,3.81,1.83,2.6,,,,,,1548259,,,,15.67,62.52,184.4,15.48,65.55,34.45,-4.74
(주)엘에스네트웍스,000680,2015/12,-4.87,-10.38,-14.81,  도매 및 상품 중개업,1973/11/15,,99.74,45.81,3.33,-0.07,120.48,175.06,39.09,-3.68,-4.42,3.31,164.05,25.6,26.56,-8.44,-9.35,-4.3,-4.4,-9.37,0.52,1.11,0.71,3.93,6.18,19.81,18.42,92.96,59.06,0.01,0,-4.36,-10.33,0,-1037,-17.56,-2.16,-10.23,4.14,0,10278.45,,-867.69,45.35,0.93,3.37,1.97,3.95,,,,,,-10803.55,,,,-0.71,-5.1,-159.67,-1.33,0,0,0
(주)엘에스네트웍스,000680,2016/12,-6.26,-13.48,-39.88,  도매 및 상품 중개업,1973/11/15,,74.91,30.78,7.36,-6.5,109.2,152.99,35.33,-3.28,-4.95,3.41,168.62,19.4,29.51,-11.96,-17.89,-4.14,-4.19,-9.01,0.35,0.75,0.45,2.75,6.43,18.42,19.81,132.89,56.76,0.01,0,-17.08,-12.6,0,0,-15.68,-10.17,-37.15,-31.52,0,6179.31,,-738.83,47.8,0.72,2.43,1.54,3.49,,,,,,-23291.24,,,,-1.85,-12.75,-385.21,-4.78,0,0,0
(주)엘에스네트웍스,000680,2019/12,-5.66,-11.94,-9.66,  도매 및 상품 중개업,1973/11/15,,157.5,76.56,18.89,8.37,124.89,131.8,40.13,-0.98,-2.79,4.97,173.34,22.92,26.21,-5.35,-17.15,-1.68,-1.76,-3.72,0.33,0.7,0.42,2.93,7.81,20.22,18.05,124.6,46.76,0.01,0,-8.29,-18.61,-523.85,-940,-1.71,-11.2,3.09,0.11,-660.68,5110.65,,-273.38,44.47,0.89,3.59,1.53,3.19,,,,,,-15287.27,,,,-1.31,-13.75,-370.92,-3.8,0,0,0
(주)엘에스네트웍스,000680,2020/12,-2.06,-4.87,-16.87,  도매 및 상품 중개업,1973/11/15,,46.81,27.48,11.88,-25.71,149.06,125.15,45.77,-1.42,0.41,4.4,192.71,22.62,25.09,-9.64,-7.37,-2.62,-2.69,-6.37,0.28,0.66,0.36,2.65,8.77,18.84,19.37,137.51,41.61,0.01,0,5.16,-5.04,0,-336,-11.57,5.57,3.81,-16.61,0,4248.56,,-409.47,40.15,0.51,3.2,1.23,2.28,,,,,,55014.85,,,,4.48,55.95,15658.58,16.43,53.93,46.07,-44.84
(주)엘엑스인터내셔널,001120,2014/12,-0.28,-0.91,-5.8,  도매 및 상품 중개업,1976/03/10,,120.32,75.8,20.4,9.76,212.85,736.18,31.8,3.81,2.12,2.74,132.03,57.8,4.39,1.51,-0.12,4.21,3.52,10.82,2.33,7.16,5.49,13.1,10.18,8.38,43.56,27.87,35.85,0.05,0.07,0.41,-3.33,0,-341,8.39,-0.55,1.11,51.92,74.97,293400.23,,4436.9,31.96,2.22,122.84,4.04,5.84,,,,,,155870.94,,,,3.18,197.2,1209.71,1.37,42.53,57.47,-8.84
(주)엘엑스인터내셔널,001120,2018/12,-0.72,-6.06,-22.13,  도매 및 상품 중개업,1976/03/10,,118.04,94.32,15.78,7.76,225.13,582.3,28.4,3.32,7.83,3.51,160.03,50.78,7.12,1.66,-0.36,3.85,3.31,10.57,2,6.37,4.08,17.96,8.52,7.68,47.51,20.32,42.83,0.06,0.05,1.42,-5.52,-216.87,-1820,21.09,2.75,0.16,-14.04,-21.95,257694.14,,4273.98,30.76,2.12,16.35,3.91,4.99,,,,,,558534.38,,,,11.09,85.02,1138.73,5.59,54.97,45.03,-6.44
(주)엘엑스하우시스,108670,2020/12,-3.21,-8.8,-4.67,  고무 및 플라스틱제품 제조업,2009/04/20,,110.41,84.99,33.08,4.24,184.92,1675.49,39.76,2.41,-2.37,2.82,156.79,44.97,24.79,2.34,-2.62,2.95,2.87,8.1,1.23,3.47,2.13,11.29,6.63,16.24,22.48,32.33,55.09,0.02,0.6,-7.02,-8.36,-766.86,-7733,-14.94,-14.94,4.92,-15.17,3.21,303803.7,,7098.7,35.1,1.5,2.45,2.9,3.9,,,,,,530569,,,,22.24,48.81,112.96,17.46,77.77,22.23,-14.98
(주)엘지헬로비전,037560,2019/12,-5.06,-9.37,-5.59,  방송업,2012/11/09,,57.01,56.13,13.85,-13.99,88.23,491.33,32.73,1.5,-7.63,3.12,153.3,18.56,91.91,2.63,-8.47,2.05,1.57,2.91,0.6,1.11,0.73,102.98,6.9,62.96,5.8,3.54,52.91,0.02,0.02,-7.47,-10.19,-337.41,-1217,-4.66,-8.92,-0.47,-68.68,-56.99,14360.56,,377.67,53.13,1.39,1.63,3.34,3.45,,,,,,246235.27,,,,13.75,38.35,45.5,22.14,40.37,59.63,-38.27
(주)엘지헬로비전,037560,2020/12,-19.17,-39.53,-4.88,  방송업,2012/11/09,,89.01,87.31,35.63,-3.15,133.36,325.96,37.9,2.17,-32.86,2.75,173.77,25.53,91.55,3.23,-29.57,2.5,2.09,4.32,0.65,1.34,0.83,171.03,7.15,55.35,6.59,2.13,51.04,0.02,0.01,-17.76,-33.66,0,-4039,-10.61,-24.8,13.15,40.14,16.75,13660.14,,440.95,42.85,1.23,1.68,2.99,3.04,,,,,,8593.36,,,,0.58,1.48,1.78,0.81,1176.68,-1076.68,-3639.94
(주)엠씨넥스,097520,2016/12,-8.71,-31.95,-17.97,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2021/07/06,,70.48,46.43,18.66,-22.44,363.32,1413.7,52.14,-5.68,-5.45,3.32,215.13,53.57,4.2,-5.79,-5.99,-8.33,-8.42,-30.88,1.45,5.34,3.15,8.2,7.62,6.21,58.8,44.54,47.9,0.03,0.1,8.13,-30.11,0,-2824,9.55,9.53,6.94,15.03,0,45840.37,,-2652.79,21.58,1.18,3.37,2.7,4.03,,,,,,32810.83,,,,11.13,25.66,36.13,7.95,108.94,-8.94,-75.28
(주)영흥,012160,2017/12,-1.4,-2.47,-4.53,  1차 금속 제조업,2010/01/25,,112.71,61.42,3.32,3.78,78.48,389.02,27.83,0.56,-2.04,2.35,118.62,33.54,11.51,0.61,-2.36,0.38,0.36,0.64,0.59,1.04,0.88,4.3,3.67,11.2,32.59,84.89,99.51,0.01,0,-0.89,-3.32,-1668.61,-83,-2.82,-4.1,6.14,22.82,109.8,2067.3,,12.59,56.03,0.96,0.92,1.83,3.18,,,,,,35106.26,,,,11.78,18.63,82.34,19.79,78.55,21.45,-11.94
(주)오리엔트바이오,002630,2019/03,-22.02,-33.2,-74.94,  의료용 물질 및 의약품 제조업,1976/12/28,,216.75,149.65,61.47,20.71,34.23,56.7,9.81,-2.94,-3.05,9.5,82.61,38.45,9.91,-33.33,-99.34,-7.25,-7.39,-14.2,0.22,0.43,0.42,1.47,2.48,5.03,72.6,247.95,147.31,0,0,-55.75,22.88,0,-112,-32.7,-45.04,-66.27,-67.97,0,180.22,,-60.07,74.5,0.26,0.59,0.47,0.7,,,,,,-412.71,,,,-0.49,-1.19,-27.03,-1.36,0,0,0
(주)와이지플러스,037270,2013/12,-6.48,-10.52,-21.8,  정보서비스업,2003/08/01,,200.22,200.22,75.32,22.22,43.67,226.59,0,-75.65,999999999,0,79.88,44.4,33.79,-13.07,-12.06,-6.24,-7.03,-10.16,0.54,0.78,1.02,0,8.2,12.61,28.95,0,44.5,0.06,0,-9.97,-9.99,0,0,-1.83,-0.66,-19.44,0,0,2012.02,,-263.07,69.6,0.75,1.87,1.14,1.14,,,,,,6225.58,,,,14.78,49.05,0,26.06,101.37,-1.37,-46.27
(주)와이지플러스,037270,2014/12,-4.56,-5.34,-57.14,  정보서비스업,2003/08/01,,2167.8,2129.3,1981.38,89.2,4.56,356.67,0,-61.76,999999999,0,6.79,93.51,34.52,-15.91,-33.8,-1.72,-2.14,-2.43,0.13,0.15,0.67,11.23,5.29,6.71,54.42,32.5,68.98,0.02,0.1,160.69,261.48,0,-272,-89.77,-69.56,449.03,0,0,764.98,,-121.73,95.64,0.15,1.46,0.17,0.17,,,,,,532.11,,,,0.48,40.99,64.26,5.2,581.82,-481.82,-650.42
(주)와이지플러스,037270,2020/12,-4.86,-6.94,-13.96,  정보서비스업,2003/08/01,,165,153.02,40.89,18.24,44.96,293.92,8.42,9.98,999999999,4.41,77.85,46.29,26.56,5.73,-6.97,4.4,3.99,5.69,0.7,0.99,1.27,17.14,9.49,7.69,47.46,21.29,38.47,0.08,0.05,-3.63,-3.14,0,-107,-56.29,-7.54,1.33,-31.69,413.41,1804.34,,103.38,68.98,1,14.33,1.54,1.7,,,,,,22626.29,,,,14.99,538.8,7519.84,21.12,73.91,26.09,-33.01
(주)와이투솔루션,011690,2011/12,-4.07,-12.44,-24.87,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1995/12/21,,120.63,81.92,14.21,12.34,188.59,210.88,52.86,-0.67,-0.85,5.97,80.29,72.18,6.16,-1.91,-3.56,-1.65,-2.18,-6.67,1.14,3.49,4.72,4.61,4.09,12.7,28.73,79.21,89.17,0.01,0,-23.59,-15.35,0,-149,-1.27,-1.15,-29.74,-32.14,0,4016.68,,-76.73,34.65,0.83,6.35,1.51,2.24,,,,,,8085.25,,,,7.11,34.64,125.04,5.39,115.31,-15.31,-66.1
(주)와이투솔루션,011690,2012/12,-1.39,-3.95,-4.42,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1995/12/21,,118.62,73.25,9.59,11.27,179.97,201.73,52.56,0.47,0.49,6.27,78.94,71.81,8.64,1.19,-1.06,1.9,1.55,4.42,1.31,3.72,4.67,5.19,5.52,14.47,25.23,70.37,66.18,0.01,0,-7.2,-4.34,0,-44,-4.07,-5.96,-7.67,10.05,0,3839.2,,45.55,35.72,0.99,6.24,1.82,2.8,,,,,,11988.39,,,,11.36,53.67,204.89,8.36,70.83,29.17,-12.69
(주)와이투솔루션,011690,2013/12,-4.2,-12.31,-19.33,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1995/12/21,,113.72,68.3,10.59,8.6,208.71,179.12,53.53,-0.17,-0.47,5.73,88.57,71.31,6.89,-0.46,-3.78,-0.26,-0.51,-1.5,1.11,3.25,3.9,3.96,4.57,10.77,33.88,92.1,79.83,0.01,0,-2.1,-11.21,0,-126,1.82,-0.38,-2.77,1.54,0,3097.19,,-14.3,32.39,0.83,5.09,1.55,2.54,,,,,,7759.21,,,,7.51,35.45,137.85,6.7,93.48,6.52,-56.46
(주)와이투솔루션,011690,2016/12,-5.14,-10.46,-23.46,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1995/12/21,,173.55,126.55,34.15,28.59,73.29,255.34,30.59,-3.23,-3.35,3.89,56.36,67.47,5.27,-4.89,-5.22,-4.69,-4.81,-9.8,0.98,2,2.94,4.47,4.35,10.81,33.76,81.69,83.9,0.01,0,5.19,51.77,-416.16,-129,2.37,-0.37,8.1,-25.92,-213.45,2463.41,,-120.43,57.71,0.87,3.79,1.48,2.21,,,,,,9235.94,,,,9.05,35.57,173.88,9.43,108.95,-8.95,-55.37
(주)와이투솔루션,011690,2018/12,-15.13,-25.65,-18.76,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1995/12/21,,98.08,77.99,43.9,-0.76,80.72,380.01,34.38,-2.58,-3.58,12.18,110.49,38.86,-5.17,-20.21,-32.91,-9.17,-9.29,-15.75,0.46,0.78,0.74,5.38,4.58,10.22,35.72,67.82,79.67,0.01,0,-3.89,-14.89,-829.44,-538,2.81,-6.83,1.11,-15.97,0,1632.51,,-329.97,55.33,0.63,3.54,1.21,1.57,,,,,,-7702.13,,,,-3.97,-30.45,-164.2,-8.46,0,0,0
(주)와이투솔루션,011690,2020/12,-26.9,-58.41,-0.83,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1995/12/21,,97.08,74.56,6.32,-2.04,255.08,108.96,41.33,-1.58,-16,4.79,113.86,67.94,6.48,-3.87,-40.08,-2.54,-2.6,-5.64,0.67,1.46,1.23,5.56,4.98,12.82,28.46,65.66,73.36,0.01,0,-45.31,-72.41,0,-1472,-6.46,-73.79,12.29,-14.3,0,1836.67,,-71.09,28.16,0.7,4.37,1.48,2.01,,,,,,-28667.76,,,,-25.34,-120.94,-638.2,-26.69,0,0,0
(주)용평리조트,070960,2019/12,-1.66,-3.41,-28.64,  숙박업,2016/05/27,,48.72,41.58,22.05,-13.47,114.75,164.45,21.26,-0.32,-0.41,7.81,187.26,12.8,10.26,-3.19,-10.66,-0.41,-0.5,-1.02,0.16,0.32,0.18,8.82,6.08,80.72,4.52,41.38,60.08,0.01,0,4.57,-4.44,-235.41,-287,4.82,4.57,4.61,19.1,-116.79,2689.02,,-85.68,46.57,0.42,0.18,1.22,1.41,,,,,,45500.21,,,,5.35,6.32,0,35.15,57.59,42.41,-30.31
(주)용평리조트,070960,2020/12,-1.99,-4.54,-1.56,  숙박업,2016/05/27,,48.21,36.79,20.79,-19.69,141.39,156.97,20.52,-0.57,-1.02,6.68,197.15,18.33,7.15,-5.46,-13.78,-0.73,-0.79,-1.8,0.14,0.33,0.17,4.59,6.6,117.65,3.1,79.56,55.31,0.01,0,7.29,-4.55,0,-365,0.49,0.49,53.62,148.16,0,2647.18,,-144.44,41.43,0.3,0.17,0.92,1.16,,,,,,37796.58,,,,4.14,5.25,0,29.66,64.37,35.63,-46.46
(주)우성,006980,2015/12,-2.08,-3.18,-7.04,  식료품 제조업,1988/10/10,,188.5,132.54,38.54,27.99,54.3,1076.89,13.9,3.67,999999999,2.19,62.31,59.62,16.33,1.11,-1.76,1.92,1.31,2.04,1.18,1.84,3.14,6.79,7.28,24.78,14.73,53.74,50.1,0.01,0,-6.73,-4.62,0,-211,13.14,7.66,-14.47,-3.47,-43.41,10158.39,,112.53,64.81,1.26,7.22,1.89,2.62,,,,,,23804.68,,,,9.28,51.66,289.69,7.58,101.4,-1.4,-23.2
(주)우신시스템,017370,2017/12,-0.29,-0.66,-7.69,  기타 기계 및 장비 제조업,2002/05/28,,105.77,98.32,16.67,2.68,144.44,1278.24,33.17,2.06,0.93,4.33,124.63,49.01,11.31,2.75,-0.32,2.77,2.47,5.59,0.9,2.03,1.84,26.59,3.42,6.56,55.64,13.73,106.68,0.02,0.04,14.68,-2.59,-108.37,-47,23.62,25.21,5.45,19.9,-41.91,13321.6,,366.21,40.91,0.95,2,1.76,1.89,,,,,,40773.41,,,,14.08,30.75,135.87,16.71,74.42,25.58,-1.93
(주)우신시스템,017370,2020/12,-4.4,-13.15,-8.72,  기타 기계 및 장비 제조업,2002/05/28,,96.7,79.13,22.15,-1.93,223.77,1077.81,43.93,-0.82,-1.82,3.31,140.62,56.57,8.02,-1.48,-5.82,-0.95,-1.12,-3.33,0.76,2.26,1.69,5.96,3.42,6.44,56.68,61.19,106.59,0.01,0.34,4.02,-12.43,0,-846,-4.11,-2.48,9.64,-29.52,0,13140.97,,-194.19,30.89,0.68,1.81,1.37,1.78,,,,,,31538.7,,,,9.72,24.37,97.95,13.1,85.98,14.02,-44.43
(주)우진,105840,2017/12,-8.34,-14.11,-9.37,"  의료, 정밀, 광학기기 및 시계 제조업",2010/07/26,,234.23,169.39,77.26,20.97,39.3,1325.61,17.51,-3.72,-36.43,2.21,88.32,36.6,19.13,-2.83,-15.73,-1.38,-1.5,-2.14,0.53,0.76,0.92,4.29,3.45,10.29,35.47,85.18,105.72,0.01,0,4.53,8.14,0,-918,46.98,28.87,-21.23,-27.99,0,5660.19,,-160.18,71.79,0.85,1.34,1.25,1.76,,,,,,18851.89,,,,9.95,22.09,2470.79,19.19,177.08,-77.08,-81.98
(주)우진,105840,2018/12,-3.6,-6.46,-4.46,"  의료, 정밀, 광학기기 및 시계 제조업",2010/07/26,,161.73,127.76,26.65,11.12,61.06,1265.78,20.2,-0.59,-5.61,4.84,114.12,29.15,21.38,-1.16,-7.67,-0.35,-0.54,-0.81,0.47,0.7,0.7,5.85,5.84,15.05,24.26,62.43,62.5,0.01,0,11.35,-3.51,0,-431,0.82,24.44,-11.32,-32.72,0,5407.91,,-62.62,62.09,0.95,1.07,1.43,1.9,,,,,,27760.52,,,,13.15,32.12,4856.96,29.57,116.96,-16.96,-25.95
(주)우진,105840,2019/12,-6.81,-10.49,-5.28,"  의료, 정밀, 광학기기 및 시계 제조업",2010/07/26,,243.27,198.07,66.59,22.28,50.59,1140.73,21.75,-1.22,-12.79,3.73,93.61,37.83,20.09,-2.21,-15.74,-0.6,-0.96,-1.49,0.43,0.67,0.65,6.6,5.41,15.51,23.54,55.34,67.52,0.01,0,-5.29,3.78,0,-623,-0.94,-16.9,22.95,8.77,0,4702.24,,-103.91,66.41,0.86,1.01,1.3,1.61,,,,,,25108.99,,,,12.56,28.75,4544.16,28.24,130.23,-30.23,-55.73
(주)우진플라임,049800,2014/12,-0.06,-0.21,-3.49,  기타 기계 및 장비 제조업,2006/05/24,,96.42,50.97,3.52,-1.34,332.02,1654.9,55.13,-2.78,-0.36,1.87,276.58,35.98,16.54,-3.79,-0.09,-2.44,-2.47,-8.66,0.65,2.29,1.14,3.49,4,4.67,78.23,104.73,91.19,0.01,0.35,58.75,-0.52,0,0,124.2,122.52,5.13,25.55,0,18980.09,,-718.61,23.15,0.81,1.18,1.51,2.67,,,,,,38754.78,,,,10.84,19,117.75,20.42,84.72,15.28,-0.44
(주)우진플라임,049800,2015/12,-5.29,-23.23,-3.48,  기타 기계 및 장비 제조업,2006/05/24,,71.95,37.03,3.59,-16.23,347.48,1315.57,57.31,-2.09,-3.11,2.8,261.11,41.65,19.08,-5.85,-9.42,-3.28,-3.29,-14.43,0.56,2.47,0.91,3.05,4.11,5.08,71.78,119.67,88.79,0.01,0.48,-17.66,-20.5,0,0,-23.79,-24.95,-4.68,-1.87,0,18318.85,,-1071.58,22.35,0.66,0.93,1.46,2.8,,,,,,30861.33,,,,10.48,18.25,104.95,16.85,119.88,-19.88,-55.9
(주)우진플라임,049800,2018/12,-4.53,-18.39,-25.13,  기타 기계 및 장비 제조업,2006/05/24,,117.54,55.15,4.4,6.21,331.16,1334.64,53.69,-1.98,-1.49,3.76,251.87,41.58,19.76,-6.85,-7.91,-3.89,-3.92,-15.93,0.57,2.32,1.01,2.74,2.92,4.94,73.84,133.22,125.2,0.01,1.4,-8.12,-17.76,-1929.04,-1360,-3.29,-2.76,-14.73,2.48,-289.42,17189.83,,-1177.7,23.19,0.62,1.02,1.32,2.56,,,,,,40662.18,,,,14.13,24.65,170.53,23.65,96.29,3.71,-33.44
(주)웅진,016880,2012/12,-54.07,-1003.93,-52.8,  전문 서비스업,1994/11/05,,46.01,45.33,1.33,-65.19,0,-1563.86,83.5,-2.49,-15.22,5.32,0,55.56,-20.03,-34.72,-226.24,-8,-8.3,0,0.24,0,0.43,3.97,3.14,3.32,110,92.04,116.12,0.01,0.26,-35.51,-166.41,0,-22546,-20.02,-54.86,-1.86,-94.37,0,11647.48,,-4043.77,0,0.2,0.92,0.54,0.63,,,,,,-1227072.55,,,,-53.27,-197.81,-652.57,-174.79,0,0,0
(주)웅진,016880,2016/12,-0.26,-0.16,-46.07,  전문 서비스업,1994/11/05,,132.49,130.24,27.33,16.78,135.35,927.33,6.2,-3,46.83,6.58,74.26,68.45,12.96,-4.85,-1.07,-0.78,-1.16,-3.31,0.24,0.68,0.62,23.95,3.19,5.48,66.63,15.24,114.34,0.02,0.05,-30.38,1.48,-101.81,-9,-74.71,-48.52,-16.87,-8.19,-152.6,4016.65,,-194.95,42.49,0.22,1.26,0.38,0.39,,,,,,77404.42,,,,9.24,99.14,3461.8,31.86,75.56,24.44,-3.37
(주)웅진씽크빅,095720,2012/12,-9.53,-23.38,-15.95,  교육 서비스업,2007/06/05,,112.72,95.92,10.54,5.76,168.35,1363.03,32.09,1.01,0.62,5.52,131.29,51.07,56.14,1.3,-7.9,1.76,1.57,3.75,1.21,2.87,2.2,14.83,6.34,55.59,6.57,24.62,57.53,0.01,0,-9.77,-25.32,0,-2083,-34.61,-26.7,15.88,-20.13,-77.99,27684.63,,360.98,37.27,1.37,6.92,2.67,3.26,,,,,,163559.99,,,,28.51,210.15,0,22.43,63.45,36.55,-35.25
(주)위스컴,024070,2020/12,-0.76,-0.85,-11.26,  고무 및 플라스틱제품 제조업,1996/11/22,,608.05,562.33,50.92,44.68,11.94,1523.23,0,-32.11,999999999,9.49,52.09,53.47,4.69,-1.68,-0.98,-0.9,-1.3,-1.47,0.77,0.87,1.74,16.67,3.98,19.54,18.68,21.9,91.64,0.01,0.9,-2.63,-1.06,-193.04,-65,5.71,6.47,-9.37,-25.41,-308.01,6684.59,,-112.29,89.33,1.19,1.93,1.39,1.52,,,,,,20563.83,,,,15.74,37.89,94.28,20.07,89.33,10.67,-4.87
(주)윌비스,008600,2012/12,-2.6,-4.78,-0.72,  도매 및 상품 중개업,1989/07/28,,159.27,74.32,2.4,24.73,92.81,199.96,39.52,-0.44,-0.44,4.71,64.69,66.45,14.74,-0.78,-2.58,-0.59,-0.78,-1.51,1.01,1.94,2.98,2.82,7.02,24.07,15.17,129.61,52,0.01,0,-8.71,-8.33,0,-126,-11.24,-9.92,-8.08,-10.25,0,4219.8,,-32.78,51.87,0.94,4.14,1.52,3.31,,,,,,49195.7,,,,20.86,87.21,215.06,19.77,72.28,27.72,-13.06
(주)윌비스,008600,2013/12,-1.4,-2.77,-3.14,  도매 및 상품 중개업,1989/07/28,,150.07,67.84,1.42,23.42,100.24,197.95,39.39,2.33,0.26,3.74,59.7,70.19,19.18,3.41,-1.39,3.62,3.44,6.75,1.01,1.98,3.18,2.72,7.41,27.46,13.29,133.99,49.28,0.01,0,2.92,-1,0,-68,-9.71,-8.56,8.71,11.68,0,4087.16,,139.44,49.94,0.89,4.48,1.47,3.21,,,,,,53774.98,,,,22.15,107.07,282.73,22.31,69.54,30.46,-6.22
(주)윌비스,008600,2018/12,-2.16,-4.97,-4.56,  도매 및 상품 중개업,1989/07/28,,133.93,66.96,1.88,16.68,130.79,214.19,42.57,0.63,0.21,4.19,78.81,65.85,18.77,1.23,-2.38,1.19,1.11,2.59,0.91,2.1,2.55,2.79,6.93,40.16,9.09,130.62,52.69,0.01,0,-1,0.18,-1252.42,-132,-5.87,-8.75,3.56,2.04,-51.25,4871.87,,59.89,43.33,0.78,6.04,1.41,2.84,,,,,,74638.36,,,,24.48,167.64,646.75,26.88,65.02,34.98,-8.87
(주)윌비스,008600,2019/12,-12.46,-30.74,-2.91,  도매 및 상품 중개업,1989/07/28,,103.33,54.07,3.11,1.9,175.93,155.35,48.43,-2.31,-3.49,6.44,113.13,59,10.22,-7.32,-13.53,-6.63,-6.74,-16.88,0.92,2.31,2.46,3.01,7.12,35.13,10.39,121.44,51.27,0.01,0,-7.81,-22.6,0,-716,-2.17,10.7,-17.4,-21.26,-678.39,4730.23,,-346.39,36.24,0.8,6.11,1.47,2.88,,,,,,35214.86,,,,12.53,83.14,341.88,13.06,133.25,-33.25,-103.63
(주)윌비스,008600,2020/12,-0.87,-2.42,-11.13,  도매 및 상품 중개업,1989/07/28,,110.55,61.89,1.92,6.04,187.29,142.78,50.14,0.37,0.46,4.68,105.54,63.26,18.66,1,-1.02,0.97,0.84,2.37,0.85,2.38,2.18,3.03,5.67,31.32,11.65,120.6,64.37,0.01,0,1.33,-2.66,0,-43,-10.66,-9.21,8.65,0.33,0,3702.33,,36.86,34.81,0.72,5.8,1.39,2.55,,,,,,60884.37,,,,21.38,156.23,767.56,25.41,69.48,30.52,-4.02
(주)유니온,000910,2013/12,-1.44,-1.9,-8.88,  비금속 광물제품 제조업,1996/07/03,,198.76,120.66,14.3,9.02,33.9,2633.01,3.67,11.56,999999999,3.8,109.59,18.16,14.82,3.89,-3.39,1.84,1.65,2.22,0.43,0.57,0.53,5.32,4.65,9.9,36.87,68.66,78.57,0.01,15.75,5.01,6.33,0,-254,-15.13,7.67,-5.51,-15.82,-3.86,7322.78,,284.53,74.68,1.46,2.4,2.22,3.81,,,,,,17484.59,,,,6.35,44.61,244.87,15.29,101.06,-1.06,-22.16
(주)유니온,000910,2015/12,-1.91,-2.3,-14.75,  비금속 광물제품 제조업,1996/07/03,,172.99,116.96,28.28,11.78,33.66,1574.21,6.15,1.17,999999999,2.65,96.33,27.93,14.05,0.31,-3.23,0.45,0.18,0.25,0.59,0.79,0.82,6.83,4.19,9.1,40.09,53.41,87.09,0.01,0.52,-7.26,-5.74,0,-195,-12.14,-7.41,-6.87,1.73,-93.82,6436.37,,20,74.82,1.34,2.12,2.12,3.07,,,,,,19881.28,,,,12.13,44.94,149.32,19.79,91.28,8.72,-16.33
