[제조]자기자본구성비율,[제조]순운전자본회전률,[제조]비유동자산회전률,[제조]총자본증가율,[제조]유동비율,[제조]비유동자산증가율,[제조]1주당매출액,[제조]총자본순이익률,[제조]부가가치율,year,label
55.93,0.98,1.18,11.96,119.2,4.76,13459.42,-0.99,32.69,2013,0
59.63,0.75,0.87,-9.72,136.86,2.55,10224.38,-3.69,29.55,2014,0
58.87,1.12,1.19,4.42,96.04,-1.76,13567.39,-2.51,27.68,2016,0
53.22,1.0,1.27,1.6,90.35,-6.12,13963.77,-8.17,25.49,2017,0
58.81,0.57,1.1,127.93,161.43,62.46,15267.04,-0.29,28.48,2018,0
80.52,1.39,2.61,-11.24,319.48,-18.15,13143.47,-2.26,20.56,2011,0
79.62,1.58,2.87,4.55,295.46,12.52,13824.59,4.78,24.03,2012,0
61.3,2.15,4.23,1.29,173.6,-7.02,39853.75,5.7,15.58,2015,0
69.09,2.09,4.37,5.86,245.61,-3.14,39002.09,6.79,16.57,2016,0
71.29,2.29,4.95,-2.84,271.82,-6.44,42114.15,6.17,14.85,2017,0
76.28,2.29,4.51,-9.86,333.94,0.74,19444.37,4.05,14.99,2018,0
31.27,0.44,0.97,6.77,137.01,-43.68,11087.95,-5.51,10.49,2011,0
43.28,0.47,1.29,-25.2,99.39,8.07,9574.73,-2.03,21.99,2012,0
42.64,0.93,1.05,9.76,53.13,18.38,14522.24,4.18,21.09,2016,0
19.74,1.13,1.16,141.99,72.06,2.19,17554.64,3.26,22.51,2017,0
18.87,1.21,1.22,12.46,58.36,10.17,18834.96,0.68,18.2,2018,0
81.17,0.28,0.92,120.49,935.74,10.18,3089.12,-1.44,41.34,2015,0
89.28,0.23,0.61,-14.55,1073.97,15.29,1522.29,-3.14,44.46,2016,0
52.36,0.6,0.88,-5.33,200.77,14.28,4105.15,-19.12,-4.06,2018,0
57.28,1.25,1.31,22.86,167.12,17.26,7099.62,4.81,32.34,2011,0
49.8,1.24,1.51,27.63,143.39,17.78,8892.5,4.49,31.6,2012,0
67.29,1.11,1.68,-13.78,145.39,-8.63,9435.71,3.93,30.13,2014,0
70.6,1.3,1.78,8.81,150.64,14.8,10284.1,9.0,36.04,2015,0
69.67,1.39,1.86,11.41,178.66,4.2,11691.54,6.65,33.93,2016,0
75.7,1.39,2.08,0.61,339.63,-15.6,12315.63,6.45,31.1,2017,0
76.33,1.42,2.81,-4.72,355.44,-26.32,13261.93,-2.95,18.37,2018,0
86.29,0.33,4.73,11.08,668.59,333.07,793.23,3.6,11.8,2011,0
80.24,1.2,8.18,37.07,443.73,29.82,8013.33,17.09,22.7,2011,0
70.01,1.07,5.17,23.66,450.14,97.48,7533.95,11.52,21.12,2012,0
72.99,0.82,2.95,13.25,273.68,31.37,6613.72,9.59,24.69,2013,0
70.5,0.52,1.82,-0.26,250.34,-0.55,3516.82,-4.04,10.4,2014,0
82.9,0.55,2.26,12.45,486.55,-18.89,3585.97,1.59,17.08,2015,0
89.8,0.5,2.87,-7.34,918.62,-39.7,1424.06,-4.29,6.99,2016,0
90.25,0.48,3.6,-2.34,969.0,-7.16,1267.69,1.31,19.53,2017,0
92.09,0.45,5.18,-0.96,2214.57,-58.53,1004.47,1.65,18.88,2018,0
37.07,0.87,2.49,7.3,139.71,15.22,17427.91,4.43,23.49,2011,0
29.61,0.59,1.5,19.93,95.52,42.07,13236.82,-2.57,20.57,2012,0
29.23,0.83,1.83,3.0,78.03,18.66,19812.24,-12.99,2.65,2013,0
35.9,1.08,2.08,-10.01,80.31,-5.9,19648.22,0.5,18.04,2014,0
30.96,0.88,1.49,-20.9,77.26,-15.37,12610.37,-13.35,9.39,2015,0
9.21,0.75,1.56,-20.27,63.08,-36.28,7177.65,-34.68,-6.33,2016,0
24.67,1.1,3.19,-12.51,76.86,-18.54,5087.73,-4.41,19.86,2017,0
14.89,1.05,2.99,-21.03,66.53,-14.7,2969.55,-21.21,8.12,2018,0
44.03,0.98,1.0,3.91,88.79,4.1,5329.87,3.13,28.93,2012,0
37.52,0.97,1.05,18.02,77.15,15.39,5203.07,1.4,27.82,2014,0
37.21,0.85,0.93,-0.57,72.73,1.11,4959.14,0.98,29.85,2015,0
33.96,0.78,0.89,4.41,74.65,0.38,4789.04,-3.99,22.95,2016,0
39.65,0.66,0.88,12.82,74.88,4.6,4885.6,-1.31,26.13,2017,0
47.85,0.74,0.85,-7.66,73.95,10.31,3007.71,-1.44,23.58,2018,0
68.58,0.56,1.15,187.78,192.35,333.07,663.21,-16.29,-14.07,2018,0
61.55,1.25,3.93,5.21,179.59,16.43,2746.92,3.64,19.9,2011,0
64.11,1.25,2.97,-5.26,191.77,24.7,2480.73,0.28,21.21,2012,0
37.17,1.07,2.13,7.65,85.29,7.65,2749.87,-4.38,17.53,2014,0
36.09,1.18,2.4,7.62,101.49,1.12,3106.25,2.26,20.24,2015,0
34.83,1.25,2.34,-16.24,89.53,-4.77,2977.16,-12.69,7.98,2016,0
26.39,1.42,2.2,27.93,82.01,38.57,3264.54,-11.85,5.47,2017,0
26.03,1.38,2.2,-8.24,78.26,-14.0,3091.63,-4.94,7.4,2018,0
92.51,0.68,0.92,-42.72,765.12,-31.34,1524.17,-41.2,-23.17,2011,0
73.18,1.14,1.63,-7.46,211.78,-16.64,2012.3,-25.45,14.66,2012,0
37.22,1.36,2.72,187.78,107.59,236.73,2188.78,5.03,12.95,2013,0
75.99,0.88,1.35,10.55,537.05,-28.96,535.08,-5.35,10.99,2014,0
74.46,0.71,1.74,11.61,261.5,5.04,349.58,-18.94,-18.17,2015,0
91.75,0.29,1.93,-8.31,1094.33,-50.75,122.7,-3.36,5.42,2017,0
68.81,1.46,4.6,-9.48,238.95,-0.28,4960.37,1.91,10.34,2011,0
53.76,1.79,6.39,32.15,165.83,11.01,7251.2,1.91,10.39,2012,0
56.6,1.99,7.66,-5.01,179.22,4.68,9358.05,1.4,9.04,2013,0
57.36,2.49,9.91,20.96,186.4,2.09,9579.34,2.34,7.18,2014,0
66.82,1.82,7.16,-12.63,240.77,-1.8,6565.58,2.23,8.8,2015,0
51.62,2.04,8.92,31.7,170.54,5.63,8333.01,1.96,7.12,2016,0
50.33,2.11,10.25,3.4,162.65,16.42,10642.22,1.97,8.11,2017,0
56.08,2.04,8.16,-9.51,182.37,6.62,9415.83,0.59,9.97,2018,0
57.78,0.44,1.03,60.9,142.02,14.76,570.29,0.76,20.48,2011,0
63.89,1.21,1.64,-1.62,123.88,33.64,1091.6,-19.98,-0.16,2012,0
51.07,1.22,1.45,-3.7,77.36,15.69,927.12,-25.01,-12.89,2013,0
51.2,1.17,2.97,8.23,185.02,-24.8,4992.67,-1.71,16.82,2011,0
32.87,1.42,4.91,51.69,121.3,-4.38,6533.28,4.99,17.61,2013,0
35.27,0.79,3.67,-16.3,116.51,-6.97,4608.23,-3.91,16.89,2014,0
39.18,0.78,3.28,-6.99,128.3,-5.17,3858.31,1.34,24.96,2015,0
37.17,1.16,5.55,29.9,125.08,5.03,6530.44,8.31,19.85,2016,0
31.41,1.05,6.24,21.33,124.83,9.04,7852.4,0.89,15.36,2017,0
29.42,0.89,5.2,12.42,157.36,18.02,7448.45,3.9,22.84,2018,0
59.43,0.97,0.46,2.57,64.76,2.17,2927.65,-0.21,26.83,2011,0
54.68,0.86,0.43,2.93,40.06,7.7,2921.72,-3.12,16.42,2012,0
50.3,0.55,0.3,-2.68,41.66,-4.74,2011.33,0.53,9.6,2013,0
50.84,0.5,0.28,8.59,41.36,9.38,1969.27,-1.91,18.54,2014,0
49.73,0.73,0.39,1.27,55.99,-1.39,2849.02,-0.61,23.22,2015,0
48.39,0.91,0.55,3.26,50.13,0.29,3971.25,0.16,24.08,2016,0
56.9,1.08,0.66,-0.9,70.75,-0.39,4551.1,1.05,16.99,2017,0
59.23,1.13,0.72,5.79,61.62,0.96,4844.01,5.04,25.51,2018,0
51.64,0.25,4.4,70.65,191.79,-18.39,10702.16,6.99,57.41,2016,0
51.88,0.21,3.6,-2.84,191.41,7.59,4507.85,7.01,67.53,2018,0
67.05,1.96,3.07,6.23,180.7,-3.11,75976.55,7.08,5.01,2011,0
61.58,2.41,4.13,24.79,148.42,25.71,108670.23,11.49,13.66,2012,0
74.26,2.58,3.9,-4.53,211.46,5.17,108670.23,10.46,14.54,2013,0
77.18,1.8,2.4,0.53,243.45,3.47,76929.12,6.21,19.16,2015,0
67.89,1.59,1.95,17.94,171.3,26.14,71792.91,6.1,20.81,2016,0
70.93,1.64,2.02,-3.14,203.05,-7.1,39970.04,4.81,19.91,2017,0
72.81,1.59,2.26,5.46,212.52,-6.73,41602.46,6.07,20.07,2018,0
73.07,1.82,2.38,19.33,238.91,-6.63,7992.51,6.4,26.1,2011,0
73.59,1.86,2.42,22.79,199.63,53.66,9992.43,24.1,31.35,2012,0
73.55,2.02,2.58,-3.22,242.76,-12.45,11261.0,-2.34,12.76,2013,0
70.42,2.1,2.64,-5.49,210.99,-2.04,11413.92,-5.16,13.22,2014,0
74.2,2.31,2.74,-0.87,208.08,2.8,11882.17,1.97,14.79,2015,0
72.05,2.32,2.87,7.18,203.41,0.09,12625.36,2.55,11.34,2016,0
74.79,2.4,3.02,1.06,213.46,5.79,13699.32,2.53,12.07,2017,0
74.3,2.51,2.95,2.2,202.15,4.05,14037.06,4.25,13.81,2018,0
69.15,0.95,0.79,8.14,154.04,21.22,17901.06,7.13,27.36,2011,0
60.19,0.86,0.72,18.7,146.83,9.3,9439.92,3.87,26.0,2012,0
46.48,0.5,0.68,0.68,94.41,-21.51,12199.77,-0.7,17.1,2014,0
53.48,0.45,0.66,2.06,109.76,3.25,10263.26,-0.44,20.02,2016,0
46.41,0.38,0.59,10.59,70.74,45.03,10696.55,-0.61,17.75,2018,0
88.57,1.46,3.89,82.77,675.32,-10.12,6111.57,-0.43,30.23,2016,0
65.26,1.24,2.67,9.45,237.91,138.4,4499.37,-15.69,18.05,2017,0
94.05,2.57,2.58,50.74,696.62,83.32,8515.0,15.04,18.89,2016,0
95.2,2.76,1.31,2.97,680.52,23.2,6097.37,5.79,15.54,2017,0
87.21,1.47,0.9,5.92,282.47,-4.05,4125.02,-6.8,-0.84,2018,0
39.78,0.67,3.42,43.28,187.19,-16.69,2960.97,-8.54,4.47,2011,0
33.77,0.71,3.84,58.74,149.66,60.79,4974.99,0.51,7.88,2012,0
34.27,0.76,4.9,15.0,128.88,-6.26,4936.04,0.38,8.47,2013,0
23.85,0.81,1.07,-11.85,48.36,-5.61,4239.12,-1.91,23.89,2011,0
19.75,1.32,1.59,-1.18,48.56,-10.21,5420.37,-2.81,15.16,2013,0
19.32,0.99,1.54,3.31,120.48,-8.71,4752.95,0.4,18.36,2014,0
22.4,1.43,1.76,-5.84,173.61,-1.62,5148.97,0.7,16.79,2015,0
25.9,1.08,1.54,-1.2,70.74,-4.19,4111.77,-3.17,15.1,2016,0
26.3,0.81,1.36,10.33,68.58,0.33,2667.51,1.66,25.56,2018,0
54.93,0.21,1.35,75.48,225.82,-4.07,343.66,-60.81,-106.97,2018,0
64.59,1.09,2.26,79.29,223.64,41.64,4355.78,13.8,28.83,2015,0
56.2,0.5,0.79,11.09,273.92,54.88,2030.7,-3.81,11.34,2016,0
31.32,0.76,0.9,5.48,75.43,13.0,2966.57,-17.51,4.33,2018,0
70.65,1.58,1.48,26.73,262.23,39.44,3966.13,8.75,25.66,2012,0
68.6,1.3,1.51,25.79,213.48,9.53,4221.37,14.85,39.87,2013,0
72.96,1.09,1.45,1.81,305.45,-1.11,4222.12,6.5,29.24,2014,0
84.42,0.88,1.66,9.27,407.65,-5.93,3520.67,16.82,47.01,2016,0
89.72,0.77,1.82,9.61,722.05,-16.74,3429.66,14.61,46.64,2017,0
93.87,0.69,1.9,-0.44,1291.08,-2.81,3204.27,5.47,24.85,2018,0
75.39,0.92,1.07,-37.52,309.43,-40.13,2715.98,1.74,26.07,2011,0
76.31,1.44,1.83,-0.45,317.73,-3.34,3425.82,1.94,18.82,2012,0
77.69,1.67,2.4,8.58,339.34,-1.54,4368.74,9.02,25.56,2013,0
81.15,1.39,2.55,33.6,421.55,9.05,4535.89,9.1,27.05,2014,0
81.48,1.37,2.28,4.93,370.07,36.75,3946.37,5.48,24.02,2015,0
81.26,0.97,1.23,-6.37,319.95,1.43,2482.72,-4.19,18.09,2016,0
84.96,1.31,1.51,-6.92,399.2,-6.02,2967.07,-0.92,22.06,2017,0
86.91,1.19,1.45,1.98,482.07,-8.73,2645.53,5.01,32.75,2018,0
51.37,0.9,0.99,19.55,67.15,20.77,2038.3,-2.14,30.87,2011,0
42.61,0.67,0.94,12.12,64.95,4.45,1955.84,-2.03,31.47,2012,0
35.58,0.6,0.96,9.61,66.66,-0.85,1920.18,-2.56,35.25,2013,0
33.43,0.56,0.97,0.53,61.22,5.19,1925.88,-0.44,33.9,2014,0
31.39,0.63,1.0,0.54,79.3,-1.11,1970.7,0.18,33.84,2015,0
26.76,0.7,1.11,12.47,135.09,-4.27,2135.61,-0.37,30.12,2016,0
29.7,0.7,1.09,-14.1,129.55,-7.04,1895.11,-4.56,26.49,2017,0
30.47,0.99,1.38,-11.47,101.89,-5.44,2202.6,-6.47,24.12,2018,0
53.23,0.21,0.14,32.16,84.88,45.38,783.19,-0.6,85.72,2011,0
40.76,0.19,0.12,28.26,152.9,28.61,835.96,-0.86,5.87,2012,0
37.68,0.88,0.57,1.29,61.67,1.12,4875.34,-7.06,-2.6,2013,0
42.63,0.63,0.49,-2.38,69.19,-2.5,3256.89,-4.13,7.95,2014,0
48.58,0.73,0.55,-2.93,67.42,-2.55,2695.74,-5.67,1.5,2015,0
60.69,0.8,0.47,-11.42,97.67,-4.42,1626.62,-1.07,13.62,2016,0
65.53,0.86,0.4,-4.57,66.45,-4.55,1191.16,1.77,22.54,2017,0
67.29,0.79,0.41,-2.06,74.49,-3.4,1172.99,0.4,18.06,2018,0
60.79,1.59,5.09,28.68,155.95,68.89,8422.86,11.46,10.95,2011,0
75.92,2.78,2.33,-15.13,142.24,43.67,6953.78,4.43,6.93,2012,0
39.88,1.11,1.34,40.45,94.8,34.52,5726.96,-2.19,6.15,2014,0
46.16,1.59,1.54,7.31,68.24,18.8,8005.02,8.38,17.71,2016,0
79.19,2.05,5.15,-4.63,342.03,-13.39,6578.49,3.72,10.61,2011,0
75.5,1.76,4.98,3.99,296.5,-1.67,6259.23,-0.38,9.15,2012,0
73.33,1.75,5.31,6.88,278.21,-1.51,6614.99,2.95,10.41,2013,0
69.44,1.58,4.59,10.77,234.87,30.88,6557.53,2.69,9.6,2014,0
64.3,1.63,4.58,10.04,210.43,4.6,7583.77,1.16,9.79,2015,0
66.01,1.85,6.49,4.74,233.63,-19.39,9929.49,4.6,4.4,2016,0
70.45,2.49,11.02,11.52,280.26,-2.25,14882.14,12.33,9.39,2017,0
66.4,2.02,10.87,16.96,247.53,-1.94,14370.45,8.01,8.44,2018,0
77.78,1.52,4.58,11.4,345.63,-1.29,11774.82,10.36,19.22,2011,0
83.98,1.23,3.81,-9.01,510.8,-7.63,9374.05,2.26,19.63,2012,0
63.44,0.84,2.57,15.54,516.6,10.23,6363.2,-10.97,11.75,2013,0
59.75,0.58,1.68,-16.9,169.95,11.76,4623.03,-16.41,7.6,2014,0
62.59,1.0,3.97,61.17,216.51,89.82,13217.65,9.48,20.15,2011,0
51.46,0.94,3.15,23.22,154.84,48.01,17040.1,5.79,16.1,2012,0
35.78,0.79,2.47,10.86,102.99,-5.32,17681.85,-11.5,5.29,2014,0
42.57,0.76,2.23,9.52,145.54,-5.21,11256.23,-1.01,17.25,2016,0
41.24,0.68,1.93,-19.52,102.99,-2.55,8055.98,-10.3,-0.4,2017,0
25.98,0.72,2.27,43.72,108.8,16.51,9115.84,-4.19,12.62,2018,0
47.85,1.34,3.74,-9.6,127.18,-0.77,10546.15,-1.97,8.22,2011,0
43.63,1.09,2.42,-25.38,83.74,-0.29,6778.71,-17.28,0.59,2012,0
33.88,1.37,3.17,-7.12,88.35,-28.5,7605.46,-13.3,6.88,2013,0
40.72,0.82,2.33,-11.09,98.35,-10.49,3708.37,-1.84,20.89,2015,0
42.37,0.83,2.48,-5.78,110.34,-16.55,3427.37,-1.06,19.57,2016,0
42.81,0.9,3.02,-2.69,115.6,-9.79,3613.44,0.47,16.74,2017,0
41.13,0.97,3.42,-3.11,115.49,-2.65,3829.23,-3.59,11.27,2018,0
38.84,1.48,2.6,-2.72,65.88,17.05,7534.48,-2.16,13.81,2011,0
44.1,2.03,3.13,-5.72,68.33,-4.79,9569.1,2.62,13.08,2012,0
43.58,1.75,3.17,14.5,88.76,-7.83,9067.42,5.36,19.19,2013,0
54.29,1.76,3.67,-11.65,113.39,-14.75,9324.55,5.35,19.29,2014,0
79.43,1.61,2.84,-43.72,233.7,-39.34,5341.92,-11.2,17.51,2015,0
65.31,2.45,3.66,24.32,144.79,21.66,5759.05,1.4,18.53,2016,0
61.91,1.44,4.44,-10.42,181.88,-7.2,8779.44,11.42,21.82,2018,0
77.0,0.86,0.74,-4.24,333.85,-16.82,2163.55,-6.02,22.55,2011,0
72.74,1.02,0.96,5.53,413.31,15.31,2745.83,1.9,35.77,2012,0
73.42,0.87,0.84,3.9,245.63,-2.08,2529.8,5.16,42.06,2013,0
66.6,0.98,0.96,23.23,457.56,25.71,3216.34,9.66,46.63,2014,0
64.6,0.81,1.02,21.15,239.24,-1.64,3770.17,12.79,48.8,2015,0
78.56,0.57,0.76,-5.13,321.13,12.79,2740.44,5.54,52.35,2016,0
86.68,0.65,0.58,-4.35,687.52,5.7,2060.51,5.5,54.37,2017,0
85.07,0.84,0.69,7.87,739.58,-2.5,2488.67,7.77,52.28,2018,0
77.18,0.84,1.55,3.58,354.67,3.69,1374.85,2.63,39.65,2011,0
77.76,0.86,1.62,2.1,385.19,-1.75,1449.38,2.05,38.46,2012,0
62.24,0.7,1.34,4.56,216.91,15.02,1521.97,-5.57,37.98,2014,0
63.42,0.81,1.55,0.41,200.24,1.39,1770.4,1.27,44.41,2015,0
62.67,0.85,1.76,1.01,185.82,-6.81,1962.21,0.15,40.79,2016,0
63.68,0.85,1.93,11.21,319.72,1.33,2079.3,1.74,41.46,2017,0
62.96,0.86,2.06,0.63,219.66,-0.55,2228.52,0.74,41.07,2018,0
41.07,0.58,1.48,-2.51,158.45,11.35,9213.02,-2.44,14.89,2011,0
26.48,0.38,0.73,-8.98,65.22,-9.09,3726.1,-9.33,6.0,2013,0
37.12,0.61,0.97,1.45,92.15,-7.08,3640.22,2.52,25.28,2015,0
45.11,0.96,1.59,6.44,143.83,-6.13,5554.73,10.26,24.05,2016,0
59.76,1.13,1.62,-3.74,221.63,5.87,5651.65,13.07,33.62,2017,0
31.24,1.38,1.64,18.9,52.21,38.78,17047.45,8.21,45.75,2013,0
33.43,0.92,1.17,-32.57,53.99,-42.05,5829.59,-23.69,29.49,2017,0
42.9,1.21,1.54,-2.56,82.25,-3.32,2589.13,8.25,41.04,2018,0
84.17,0.72,2.63,41.75,664.3,141.61,16649.92,10.88,57.67,2017,0
84.74,0.72,1.86,-0.38,800.79,5.94,2270.62,6.99,56.05,2018,0
76.31,1.49,1.54,9.64,375.33,-5.23,962.0,1.05,27.3,2011,0
76.02,1.44,1.59,-14.9,387.77,-6.07,935.73,-12.56,12.98,2012,0
77.75,1.65,1.83,18.19,432.08,5.79,1003.53,3.63,24.29,2013,0
76.86,1.45,1.89,2.76,401.37,-3.51,1048.55,1.21,24.3,2014,0
77.85,1.67,2.56,8.17,325.76,0.54,1397.42,7.06,25.12,2015,0
80.7,1.53,3.06,21.55,429.78,-4.95,1637.37,5.73,22.11,2016,0
78.45,1.24,5.26,23.27,478.38,-55.06,1987.58,14.34,27.82,2017,0
83.41,1.12,8.6,3.16,515.15,19.82,2214.25,7.48,22.28,2018,0
57.43,1.37,2.68,18.64,159.46,-5.01,9463.54,3.78,15.65,2013,0
58.4,1.2,2.63,1.56,153.42,3.2,7358.03,2.51,14.48,2014,0
66.65,1.41,2.87,-7.14,194.28,-4.08,8011.89,4.75,16.87,2015,0
64.37,1.44,2.74,10.42,191.12,9.99,7861.47,5.41,18.02,2016,0
77.1,1.27,2.38,28.09,361.56,17.63,5524.74,4.25,17.54,2017,0
49.94,1.24,1.63,31.34,71.35,123.18,5933.03,0.64,16.29,2018,0
39.51,0.19,0.56,21.62,217.77,58.99,122.7,-30.96,-44.0,2017,0
24.77,0.55,0.35,110.11,160.25,324.42,223.51,-16.95,15.62,2018,0
82.0,0.79,1.23,-2.87,592.49,-0.14,3021.81,1.56,39.06,2011,0
81.11,0.81,1.27,3.83,540.15,-1.05,3095.39,3.7,41.71,2012,0
79.61,0.79,1.36,6.56,436.42,3.68,3352.88,5.84,39.67,2013,0
80.17,0.82,1.46,3.44,383.98,5.24,3769.74,5.32,37.13,2014,0
68.1,0.74,1.03,13.33,364.32,45.22,3345.74,-1.23,29.9,2015,0
64.01,0.81,0.75,-11.64,237.53,9.93,3011.03,-11.12,12.96,2016,0
57.39,0.91,0.93,-3.82,115.35,-16.15,3620.82,-7.66,19.89,2017,0
60.02,0.84,1.13,-5.13,128.86,-5.17,3905.23,1.3,38.44,2018,0
70.66,1.38,7.28,27.32,276.58,3.47,4159.49,16.92,18.84,2011,0
75.39,1.26,11.32,17.14,360.58,-7.64,5502.26,15.88,17.38,2013,0
63.37,1.05,13.08,29.18,321.46,-7.61,5870.22,4.3,10.08,2014,0
78.26,0.93,14.14,10.9,428.57,-6.14,6190.73,13.28,18.65,2015,0
81.22,0.84,14.14,3.8,502.02,-13.34,5053.51,9.09,16.42,2016,0
85.69,0.81,12.14,-13.48,634.71,39.25,4450.66,-2.83,-0.22,2017,0
88.84,0.48,0.97,24.33,565.56,156.29,811.71,14.66,56.72,2015,0
90.41,0.42,0.99,24.49,892.89,-2.05,1055.52,13.01,59.08,2016,0
89.93,0.39,1.04,7.14,806.97,10.94,1159.77,12.24,57.18,2017,0
85.3,0.37,0.9,16.4,484.82,33.26,1121.75,9.69,46.8,2018,0
62.88,2.52,7.48,44.95,197.44,85.87,12399.94,11.66,7.95,2011,0
58.09,1.7,4.72,16.82,166.09,17.78,11084.0,8.49,7.52,2012,0
54.35,1.05,3.02,16.91,146.57,19.34,8397.98,4.57,7.39,2013,0
52.55,0.86,2.7,25.27,146.35,13.29,8711.65,4.56,8.75,2014,0
61.8,1.0,2.84,-5.28,210.72,9.0,7550.38,4.81,8.17,2015,0
63.55,1.08,2.88,3.26,189.47,-8.82,7638.16,5.96,8.93,2016,0
78.32,0.86,2.61,37.17,326.88,118.48,6332.75,14.64,34.54,2013,0
80.57,0.51,0.87,-8.96,346.54,20.92,2979.94,-3.0,13.84,2014,0
71.02,0.39,0.64,-28.78,200.11,-31.83,1550.11,-51.9,-121.32,2015,0
59.85,0.2,0.41,54.68,152.43,32.78,912.78,-28.46,-107.63,2016,0
58.83,0.39,1.07,-8.52,164.28,-25.77,2224.72,-18.91,-29.47,2017,0
55.77,0.94,1.84,42.44,108.39,115.79,3913.37,2.33,22.17,2011,0
58.02,0.77,1.71,13.73,154.84,-21.93,4423.88,10.69,39.46,2012,0
62.0,0.88,1.79,-0.35,121.44,51.31,5095.55,5.73,29.98,2013,0
56.0,0.96,1.48,13.78,107.15,12.2,5395.23,3.63,34.28,2014,0
43.37,0.67,1.05,29.8,106.71,19.48,5251.09,5.35,42.78,2016,0
50.78,0.42,0.73,-0.97,95.26,4.34,4036.23,8.39,66.3,2017,0
54.21,0.48,0.79,6.37,101.91,5.79,4643.76,6.87,49.18,2018,0
77.18,1.45,6.13,106.62,357.72,91.89,18661.14,-25.62,24.75,2018,0
80.95,1.58,14.14,103.61,715.08,50.83,16246.21,14.61,13.07,2015,0
84.53,0.93,11.99,-8.45,617.0,99.55,4957.72,-6.75,-4.27,2016,0
27.18,0.22,0.55,75.7,69.92,333.07,191.12,-49.41,-120.24,2017,0
45.9,0.26,0.43,18.83,56.1,67.75,151.22,-41.27,-70.87,2018,0
90.82,0.45,1.96,124.33,902.49,78.45,1193.17,19.72,65.24,2017,0
93.97,0.43,1.73,16.99,1290.89,29.23,893.41,20.3,71.2,2018,0
89.47,1.03,2.83,52.65,928.86,5.06,22529.16,11.72,26.64,2015,0
89.64,0.87,2.57,9.53,917.2,23.14,11821.84,12.05,29.85,2016,0
90.6,0.9,2.41,3.86,1036.14,6.75,12636.94,9.14,25.34,2017,0
90.17,0.91,1.8,8.27,804.23,54.16,12388.06,8.88,25.66,2018,0
91.56,0.93,4.35,70.24,959.1,-4.78,4232.79,16.67,34.4,2016,0
80.78,1.05,2.58,26.99,290.61,193.81,3560.92,15.37,30.46,2017,0
89.42,1.07,1.63,36.97,511.68,42.38,4081.58,12.86,30.01,2018,0
31.51,2.65,12.31,-4.2,130.98,5.86,5207.65,-2.18,3.33,2012,0
31.58,2.28,8.99,34.9,134.57,43.04,5594.82,7.46,8.01,2013,0
33.98,2.44,8.12,-16.67,131.37,-6.07,4525.79,-5.29,4.39,2014,0
35.58,2.81,8.82,-8.79,129.56,-12.56,4308.29,-10.01,3.73,2015,0
29.52,2.16,7.45,28.7,114.58,-1.32,3374.05,2.28,6.16,2016,0
86.48,1.02,2.75,5.81,526.3,51.93,1428.83,6.69,24.18,2018,0
85.23,0.95,5.99,6.8,582.43,34.1,8143.32,10.9,35.85,2011,0
90.72,0.92,5.02,0.02,918.36,-1.26,7767.73,7.98,29.43,2012,0
88.37,0.8,4.95,7.0,741.88,-13.61,7088.81,6.34,31.38,2013,0
88.59,0.6,4.34,-1.55,765.63,-4.9,5622.42,1.79,24.56,2014,0
88.42,0.67,4.85,4.57,755.85,6.04,6311.79,6.75,33.7,2015,0
90.38,0.64,4.1,0.3,893.69,19.44,6025.67,7.44,33.55,2016,0
91.74,0.55,3.14,-2.74,1035.83,-1.83,4985.38,3.74,29.18,2017,0
64.35,0.36,1.65,43.9,208.83,130.01,4282.83,2.37,30.02,2018,0
61.6,1.17,0.72,2.4,71.8,2.93,2908.06,7.2,34.82,2013,0
70.7,1.42,0.76,-2.81,97.09,-4.31,2935.64,9.41,38.56,2014,0
70.73,1.34,0.64,16.18,84.28,24.93,2578.72,11.23,48.39,2015,0
71.0,1.27,0.6,0.68,94.28,-4.21,2648.97,2.54,26.72,2016,0
71.34,1.31,0.68,5.8,89.65,6.8,3022.26,5.84,31.39,2017,0
66.42,1.2,0.69,9.59,79.87,8.44,3437.22,4.98,27.5,2018,0
87.03,1.06,1.82,-3.89,427.55,48.73,3677.71,4.43,20.71,2011,0
81.44,1.12,1.55,4.62,331.0,-6.69,3612.82,3.32,19.94,2012,0
72.28,0.73,0.9,-3.53,258.85,26.14,2301.72,-1.79,16.9,2013,0
77.57,0.99,0.9,-7.86,365.93,-7.05,2472.04,-1.53,15.48,2014,0
84.73,1.28,1.14,1.08,267.18,1.3,3033.9,8.06,27.62,2015,0
80.02,0.9,1.18,14.76,289.02,-16.68,2886.95,6.25,28.4,2016,0
85.1,0.79,1.26,-5.31,365.22,2.04,2838.98,2.97,21.26,2017,0
85.21,0.73,0.9,-4.92,310.45,13.73,2183.59,-2.03,13.95,2018,0
46.41,0.96,2.11,66.16,143.13,107.87,14434.18,18.79,42.2,2011,0
55.04,0.8,1.48,2.76,127.35,15.71,14124.91,9.79,37.04,2012,0
54.68,0.79,1.76,30.69,155.48,-5.95,16106.32,9.49,34.76,2013,0
58.77,0.73,2.21,20.01,173.91,5.42,13766.75,9.25,31.74,2014,0
72.67,0.7,2.44,-5.45,268.45,-21.44,13928.72,9.8,33.88,2015,0
73.49,0.45,1.47,-12.58,256.27,5.02,7577.8,-0.16,20.27,2016,0
71.88,0.48,1.42,-22.32,245.49,-24.74,6564.53,-16.89,-7.25,2017,0
